date,time,place,reading,type
"Thursday,September 29,2016","08:00 AM","SAMAKHUSI",20,R
"Thursday,September 29,2016","08:00 AM","THAMEL",40,R
"Thursday,September 29,2016","08:00 AM","THAPATHALI",61,R
"Thursday,September 29,2016","08:00 AM","THE BRITISH SCHOOL",23,R
"Thursday,September 29,2016","09:00 AM","BALKHU",23,R
"Thursday,September 29,2016","09:00 AM","BUDANILKANTHA",18,R
"Thursday,September 29,2016","03:00 AM","EKANTAKUNA",19,R
"Thursday,September 29,2016","09:00 AM","HATTISAR",30,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","07:00 AM","KALIMATI",25,R
"Thursday,September 29,2016","09:00 AM","KOTESHWOR",29,R
"Thursday,September 29,2016","09:00 AM","NEW BANESWOR",39,R
"Thursday,September 29,2016","09:00 AM","PUTALISADAK",18,R
"Thursday,September 29,2016","09:00 AM","SAATDOBATO",20,R
"Thursday,September 29,2016","08:00 AM","SAMAKHUSI",20,R
"Thursday,September 29,2016","09:00 AM","THAMEL",40,R
"Thursday,September 29,2016","09:00 AM","THAPATHALI",62,R
"Thursday,September 29,2016","09:00 AM","THE BRITISH SCHOOL",23,R
"Thursday,September 29,2016","10:00 AM","BALKHU",24,R
"Thursday,September 29,2016","10:00 AM","BUDANILKANTHA",19,R
"Thursday,September 29,2016","03:00 AM","EKANTAKUNA",19,R
"Thursday,September 29,2016","10:00 AM","HATTISAR",31,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","07:00 AM","KALIMATI",25,R
"Thursday,September 29,2016","10:00 AM","KOTESHWOR",31,R
"Thursday,September 29,2016","10:00 AM","NEW BANESWOR",43,R
"Thursday,September 29,2016","10:00 AM","PUTALISADAK",18,R
"Thursday,September 29,2016","10:00 AM","SAATDOBATO",21,R
"Thursday,September 29,2016","08:00 AM","SAMAKHUSI",20,R
"Thursday,September 29,2016","10:00 AM","THAMEL",40,R
"Thursday,September 29,2016","10:00 AM","THAPATHALI",62,R
"Thursday,September 29,2016","10:00 AM","THE BRITISH SCHOOL",23,R
"Thursday,September 29,2016","11:00 AM","BALKHU",26,R
"Thursday,September 29,2016","11:00 AM","BUDANILKANTHA",20,R
"Thursday,September 29,2016","03:00 AM","EKANTAKUNA",19,R
"Thursday,September 29,2016","11:00 AM","HATTISAR",33,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","07:00 AM","KALIMATI",25,R
"Thursday,September 29,2016","11:00 AM","KOTESHWOR",33,R
"Thursday,September 29,2016","11:00 AM","NEW BANESWOR",45,R
"Thursday,September 29,2016","11:00 AM","PUTALISADAK",19,R
"Thursday,September 29,2016","11:00 AM","SAATDOBATO",22,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","11:00 AM","THAMEL",41,R
"Thursday,September 29,2016","11:00 AM","THAPATHALI",63,R
"Thursday,September 29,2016","11:00 AM","THE BRITISH SCHOOL",25,R
"Thursday,September 29,2016","00:00 PM","BALKHU",73,H
"Wednesday,September 28,2016","07:00 PM","BUDANILKANTHA",39,H
"Wednesday,September 28,2016","11:00 AM","EKANTAKUNA",33,H
"Thursday,September 29,2016","09:00 AM","HATTISAR",70,H
"Wednesday,September 28,2016","00:00 AM","KALANKI",11,H
"Wednesday,September 28,2016","09:00 AM","KALIMATI",62,H
"Wednesday,September 28,2016","03:00 PM","KOTESHWOR",98,H
"Wednesday,September 28,2016","01:00 PM","NEW BANESWOR",127,H
"Thursday,September 29,2016","00:00 PM","PUTALISADAK",44,H
"Thursday,September 29,2016","00:00 PM","SAATDOBATO",53,H
"Thursday,September 29,2016","07:00 AM","SAMAKHUSI",42,H
"Wednesday,September 28,2016","04:00 PM","THAMEL",289,H
"Thursday,September 29,2016","00:00 PM","BALKHU",29,R
"Thursday,September 29,2016","00:00 PM","BUDANILKANTHA",21,R
"Thursday,September 29,2016","03:00 AM","EKANTAKUNA",19,R
"Thursday,September 29,2016","00:00 PM","HATTISAR",34,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","07:00 AM","KALIMATI",25,R
"Thursday,September 29,2016","00:00 PM","KOTESHWOR",34,R
"Thursday,September 29,2016","00:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","00:00 PM","PUTALISADAK",20,R
"Thursday,September 29,2016","00:00 PM","SAATDOBATO",23,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","00:00 PM","THAMEL",42,R
"Thursday,September 29,2016","11:00 AM","THAPATHALI",62,R
"Thursday,September 29,2016","00:00 PM","THE BRITISH SCHOOL",27,R
"Thursday,September 29,2016","01:00 PM","BALKHU",31,R
"Thursday,September 29,2016","01:00 PM","BUDANILKANTHA",21,R
"Thursday,September 29,2016","03:00 AM","EKANTAKUNA",19,R
"Thursday,September 29,2016","01:00 PM","HATTISAR",36,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","01:00 PM","KALIMATI",27,R
"Thursday,September 29,2016","00:00 PM","KOTESHWOR",34,R
"Thursday,September 29,2016","01:00 PM","NEW BANESWOR",53,R
"Thursday,September 29,2016","01:00 PM","PUTALISADAK",22,R
"Thursday,September 29,2016","01:00 PM","SAATDOBATO",24,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","01:00 PM","THAMEL",44,R
"Thursday,September 29,2016","01:00 PM","THAPATHALI",63,R
"Thursday,September 29,2016","01:00 PM","THE BRITISH SCHOOL",29,R
"Thursday,September 29,2016","02:00 PM","BALKHU",32,R
"Thursday,September 29,2016","02:00 PM","BUDANILKANTHA",21,R
"Thursday,September 29,2016","02:00 PM","EKANTAKUNA",20,R
"Thursday,September 29,2016","02:00 PM","HATTISAR",38,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","02:00 PM","KALIMATI",28,R
"Thursday,September 29,2016","02:00 PM","KOTESHWOR",34,R
"Thursday,September 29,2016","02:00 PM","NEW BANESWOR",51,R
"Thursday,September 29,2016","02:00 PM","PUTALISADAK",23,R
"Thursday,September 29,2016","02:00 PM","SAATDOBATO",25,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","02:00 PM","THAMEL",45,R
"Thursday,September 29,2016","02:00 PM","THAPATHALI",64,R
"Thursday,September 29,2016","02:00 PM","THE BRITISH SCHOOL",30,R
"Thursday,September 29,2016","03:00 PM","BALKHU",32,R
"Thursday,September 29,2016","03:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","03:00 PM","EKANTAKUNA",20,R
"Thursday,September 29,2016","03:00 PM","HATTISAR",39,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","03:00 PM","KALIMATI",28,R
"Thursday,September 29,2016","03:00 PM","KOTESHWOR",34,R
"Thursday,September 29,2016","03:00 PM","NEW BANESWOR",49,R
"Thursday,September 29,2016","03:00 PM","PUTALISADAK",24,R
"Thursday,September 29,2016","03:00 PM","SAATDOBATO",26,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","03:00 PM","THAPATHALI",65,R
"Thursday,September 29,2016","03:00 PM","THE BRITISH SCHOOL",30,R
"Thursday,September 29,2016","04:00 PM","BALKHU",33,R
"Thursday,September 29,2016","03:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","04:00 PM","EKANTAKUNA",20,R
"Thursday,September 29,2016","04:00 PM","HATTISAR",40,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","04:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","04:00 PM","KOTESHWOR",31,R
"Thursday,September 29,2016","04:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","04:00 PM","PUTALISADAK",24,R
"Thursday,September 29,2016","04:00 PM","SAATDOBATO",26,R
"Thursday,September 29,2016","11:00 AM","SAMAKHUSI",21,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","04:00 PM","THAPATHALI",65,R
"Thursday,September 29,2016","04:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","05:00 PM","BALKHU",33,R
"Thursday,September 29,2016","03:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","05:00 PM","EKANTAKUNA",20,R
"Thursday,September 29,2016","05:00 PM","HATTISAR",41,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","05:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","05:00 PM","KOTESHWOR",29,R
"Thursday,September 29,2016","05:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","05:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","05:00 PM","SAATDOBATO",26,R
"Thursday,September 29,2016","05:00 PM","SAMAKHUSI",23,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","05:00 PM","THAPATHALI",66,R
"Thursday,September 29,2016","05:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","06:00 PM","BALKHU",33,R
"Thursday,September 29,2016","03:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","06:00 PM","EKANTAKUNA",21,R
"Thursday,September 29,2016","06:00 PM","HATTISAR",40,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","06:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","06:00 PM","KOTESHWOR",29,R
"Thursday,September 29,2016","06:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","06:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","06:00 PM","SAATDOBATO",27,R
"Thursday,September 29,2016","05:00 PM","SAMAKHUSI",23,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","06:00 PM","THAPATHALI",67,R
"Thursday,September 29,2016","06:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","07:00 PM","BALKHU",33,R
"Thursday,September 29,2016","07:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","07:00 PM","EKANTAKUNA",22,R
"Thursday,September 29,2016","07:00 PM","HATTISAR",39,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","06:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","07:00 PM","KOTESHWOR",29,R
"Thursday,September 29,2016","07:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","07:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","07:00 PM","SAATDOBATO",27,R
"Thursday,September 29,2016","07:00 PM","SAMAKHUSI",23,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","07:00 PM","THAPATHALI",68,R
"Thursday,September 29,2016","07:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","08:00 PM","BALKHU",33,R
"Thursday,September 29,2016","08:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","08:00 PM","EKANTAKUNA",22,R
"Thursday,September 29,2016","08:00 PM","HATTISAR",39,R
"Thursday,September 29,2016","05:00 AM","KALANKI",7,R
"Thursday,September 29,2016","06:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","08:00 PM","KOTESHWOR",28,R
"Thursday,September 29,2016","08:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","08:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","08:00 PM","SAATDOBATO",27,R
"Thursday,September 29,2016","07:00 PM","SAMAKHUSI",23,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","08:00 PM","THAPATHALI",68,R
"Thursday,September 29,2016","08:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","09:00 PM","BALKHU",33,R
"Thursday,September 29,2016","09:00 PM","BUDANILKANTHA",22,R
"Thursday,September 29,2016","09:00 PM","EKANTAKUNA",22,R
"Thursday,September 29,2016","09:00 PM","HATTISAR",40,R
"Thursday,September 29,2016","06:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","09:00 PM","KOTESHWOR",28,R
"Thursday,September 29,2016","09:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","09:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","09:00 PM","SAATDOBATO",27,R
"Thursday,September 29,2016","07:00 PM","SAMAKHUSI",23,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","09:00 PM","THAPATHALI",69,R
"Thursday,September 29,2016","09:00 PM","THE BRITISH SCHOOL",31,R
"Thursday,September 29,2016","10:00 PM","BALKHU",33,R
"Thursday,September 29,2016","10:00 PM","BUDANILKANTHA",21,R
"Thursday,September 29,2016","10:00 PM","EKANTAKUNA",21,R
"Thursday,September 29,2016","10:00 PM","HATTISAR",40,R
"Thursday,September 29,2016","10:00 PM","KALIMATI",29,R
"Thursday,September 29,2016","10:00 PM","KOTESHWOR",28,R
"Thursday,September 29,2016","10:00 PM","NEW BANESWOR",48,R
"Thursday,September 29,2016","10:00 PM","PUTALISADAK",25,R
"Thursday,September 29,2016","10:00 PM","SAATDOBATO",26,R
"Thursday,September 29,2016","10:00 PM","SAMAKHUSI",24,R
"Thursday,September 29,2016","03:00 PM","THAMEL",46,R
"Thursday,September 29,2016","10:00 PM","THAPATHALI",70,R
"Thursday,September 29,2016","10:00 PM","THE BRITISH SCHOOL",31,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","11:00 PM","BALKHU",33,R
"Friday,September 30,2016","11:00 PM","BUDANILKANTHA",20,R
"Friday,September 30,2016","11:00 PM","EKANTAKUNA",21,R
"Friday,September 30,2016","11:00 PM","HATTISAR",40,R
"Friday,September 30,2016","11:00 PM","KALIMATI",28,R
"Friday,September 30,2016","11:00 PM","KOTESHWOR",29,R
"Friday,September 30,2016","11:00 PM","NEW BANESWOR",50,R
"Friday,September 30,2016","11:00 PM","PUTALISADAK",25,R
"Friday,September 30,2016","11:00 PM","SAATDOBATO",26,R
"Friday,September 30,2016","10:00 PM","SAMAKHUSI",24,R
"Friday,September 30,2016","03:00 PM","THAMEL",46,R
"Friday,September 30,2016","11:00 PM","THAPATHALI",57,R
"Friday,September 30,2016","11:00 PM","THE BRITISH SCHOOL",32,R
"Friday,September 30,2016","05:00 AM","BALKHU",35,R
"Friday,September 30,2016","05:00 AM","BUDANILKANTHA",19,R
"Friday,September 30,2016","05:00 AM","EKANTAKUNA",20,R
"Friday,September 30,2016","05:00 AM","HATTISAR",43,R
"Friday,September 30,2016","05:00 AM","KALIMATI",30,R
"Friday,September 30,2016","05:00 AM","KOTESHWOR",31,R
"Friday,September 30,2016","05:00 AM","NEW BANESWOR",56,R
"Friday,September 30,2016","05:00 AM","PUTALISADAK",28,R
"Friday,September 30,2016","05:00 AM","SAATDOBATO",28,R
"Friday,September 30,2016","05:00 AM","SAMAKHUSI",30,R
"Friday,September 30,2016","03:00 PM","THAMEL",34,R
"Friday,September 30,2016","05:00 AM","THAPATHALI",36,R
"Friday,September 30,2016","05:00 AM","THE BRITISH SCHOOL",33,R
"Friday,September 30,2016","06:00 AM","BALKHU",36,R
"Friday,September 30,2016","06:00 AM","BUDANILKANTHA",20,R
"Friday,September 30,2016","06:00 AM","EKANTAKUNA",21,R
"Friday,September 30,2016","06:00 AM","HATTISAR",44,R
"Friday,September 30,2016","06:00 AM","KALIMATI",31,R
"Friday,September 30,2016","06:00 AM","KOTESHWOR",31,R
"Friday,September 30,2016","06:00 AM","NEW BANESWOR",58,R
"Friday,September 30,2016","06:00 AM","PUTALISADAK",28,R
"Friday,September 30,2016","06:00 AM","SAATDOBATO",29,R
"Friday,September 30,2016","06:00 AM","SAMAKHUSI",30,R
"Friday,September 30,2016","03:00 PM","THAMEL",34,R
"Friday,September 30,2016","06:00 AM","THAPATHALI",36,R
"Friday,September 30,2016","06:00 AM","THE BRITISH SCHOOL",34,R
"Friday,September 30,2016","07:00 AM","BALKHU",39,R
"Friday,September 30,2016","07:00 AM","BUDANILKANTHA",21,R
"Friday,September 30,2016","07:00 AM","EKANTAKUNA",22,R
"Friday,September 30,2016","07:00 AM","HATTISAR",44,R
"Friday,September 30,2016","07:00 AM","KALIMATI",33,R
"Friday,September 30,2016","07:00 AM","KOTESHWOR",31,R
"Friday,September 30,2016","07:00 AM","NEW BANESWOR",60,R
"Friday,September 30,2016","07:00 AM","PUTALISADAK",29,R
"Friday,September 30,2016","07:00 AM","SAATDOBATO",30,R
"Friday,September 30,2016","06:00 AM","SAMAKHUSI",30,R
"Friday,September 30,2016","03:00 PM","THAMEL",34,R
"Friday,September 30,2016","07:00 AM","THAPATHALI",37,R
"Friday,September 30,2016","07:00 AM","THE BRITISH SCHOOL",35,R
"Friday,September 30,2016","08:00 AM","BALKHU",40,R
"Friday,September 30,2016","08:00 AM","BUDANILKANTHA",22,R
"Friday,September 30,2016","08:00 AM","EKANTAKUNA",22,R
"Friday,September 30,2016","08:00 AM","HATTISAR",45,R
"Friday,September 30,2016","08:00 AM","KALIMATI",36,R
"Friday,September 30,2016","08:00 AM","KOTESHWOR",32,R
"Friday,September 30,2016","08:00 AM","NEW BANESWOR",63,R
"Friday,September 30,2016","08:00 AM","PUTALISADAK",29,R
"Friday,September 30,2016","08:00 AM","SAATDOBATO",30,R
"Friday,September 30,2016","06:00 AM","SAMAKHUSI",30,R
"Friday,September 30,2016","03:00 PM","THAMEL",34,R
"Friday,September 30,2016","08:00 AM","THAPATHALI",38,R
"Friday,September 30,2016","08:00 AM","THE BRITISH SCHOOL",36,R
"Friday,September 30,2016","09:00 AM","BALKHU",41,R
"Friday,September 30,2016","09:00 AM","BUDANILKANTHA",22,R
"Friday,September 30,2016","09:00 AM","EKANTAKUNA",23,R
"Friday,September 30,2016","09:00 AM","HATTISAR",45,R
"Friday,September 30,2016","08:00 AM","KALIMATI",36,R
"Friday,September 30,2016","09:00 AM","KOTESHWOR",33,R
"Friday,September 30,2016","09:00 AM","NEW BANESWOR",64,R
"Friday,September 30,2016","09:00 AM","PUTALISADAK",30,R
"Friday,September 30,2016","09:00 AM","SAATDOBATO",30,R
"Friday,September 30,2016","09:00 AM","SAMAKHUSI",31,R
"Friday,September 30,2016","03:00 PM","THAMEL",34,R
"Friday,September 30,2016","09:00 AM","THAPATHALI",39,R
"Friday,September 30,2016","09:00 AM","THE BRITISH SCHOOL",36,R
"Friday,September 30,2016","10:00 AM","BALKHU",41,R
"Friday,September 30,2016","10:00 AM","BUDANILKANTHA",22,R
"Friday,September 30,2016","10:00 AM","EKANTAKUNA",23,R
"Friday,September 30,2016","10:00 AM","HATTISAR",44,R
"Friday,September 30,2016","08:00 AM","KALIMATI",36,R
"Friday,September 30,2016","10:00 AM","KOTESHWOR",32,R
"Friday,September 30,2016","10:00 AM","NEW BANESWOR",62,R
